CODGEO,Nb Pharmacies et parfumerie,Dynamique Entrepreneuriale,Dynamique Entrepreneuriale Service et Commerce,Synergie Médicale COMMUNE,Orientation Economique,Indice Fiscal Partiel,Score Fiscal,Indice Evasion Client,Score Evasion Client,Indice Synergie Médicale,Score Synergie Médicale,SEG Croissance POP,LIBGEO,REG,DEP,Nb Omnipraticiens BV,Nb Infirmiers Libéraux BV,Nb dentistes Libéraux BV,Nb pharmaciens Libéraux BV,Densité Médicale BV,Score équipement de santé BV,Indice Démographique,Score Démographique,Indice Ménages,Score Ménages,Population,Evolution Population,Evolution Pop %,Nb Ménages,Nb Résidences Principales,Nb propriétaire,Nb Logement,Nb Résidences Secondaires,Nb Log Vacants,Nb Occupants Résidence Principale,Nb Femme,Nb Homme,Nb Mineurs,Nb Majeurs,Nb Etudiants,Nb Entreprises Secteur Services,Nb Entreprises Secteur Commerce,Nb Entreprises Secteur Construction,Nb Entreprises Secteur Industrie,Nb Création Enteprises,Nb Création Industrielles,Nb Création Construction,Nb Création Commerces,Nb Création Services,Moyenne Revenus Fiscaux Départementaux,Moyenne Revenus Fiscaux Régionaux,Dep Moyenne Salaires Horaires,Dep Moyenne Salaires Cadre Horaires,Dep Moyenne Salaires Prof Intermédiaire Horaires,Dep Moyenne Salaires Employé Horaires,Dep Moyenne Salaires Ouvrié Horaires,Reg Moyenne Salaires Horaires,Reg Moyenne Salaires Cadre Horaires,Reg Moyenne Salaires Prof Intermédiaire Horaires,Reg Moyenne Salaires Employé Horaires,Reg Moyenne Salaires Ouvrié Horaires,Valeur ajoutée régionale,Urbanité Ruralité,Score Urbanité,Nb Atifs,Nb Actifs Salariés,Nb Actifs Non Salariés,Nb Logement Secondaire et Occasionnel,Nb Hotel,Capacité Hotel,Nb Camping,Capacité Camping,Dynamique Démographique BV,Taux étudiants,Taux Propriété,Dynamique Démographique INSEE,Capacité Fisc,Capacité Fiscale,Moyenne Revnus fiscaux,Taux Evasion Client,"Nb Education, santé, action sociale",Nb Services personnels et domestiques,"Nb Santé, action sociale",Nb Industries des biens intermédiaires,Nb de Commerce,Nb de Services aux particuliers,"Nb institution de Education, santé, action sociale, administration",PIB Régionnal,SEG Environnement Démographique Obsolète,Score Croissance Population,Score Croissance Entrepreneuriale,Score VA Région,Score PIB,Environnement Démographique,Fidélité,SYN MEDICAL,Seg Cap Fiscale,Seg Dyn Entre,DYN SetC,CP
68194,0,24,13,37,Bassin Résidentiel,116.65742,91.939,0,0,37.18407,0.03203,en croissance démographique,Lutter,42,68,8,4,2,2,0.051961113,2,18.10581,0.01397,18.98687,0.01134,297,23,7,126,126,83,142,11,5,297,286,296,347,235,14,4,6,2,2,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,145,129,16,11,1,16,0,0,1.Accroissement par excédent naturel et migratoire,0,58,-2,84,84,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,74.18033,0,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68195,0,252,280,118,Bassin Urbain,116.65742,91.939,124.22775,0.05311,118.58703,0.14014,en croissance démographique,Lutterbach,42,68,12,12,6,6,1,1,338.88959,0.2615,326.544,0.19506,5559,252,4,2167,2173,1219,2252,9,70,5455,5610,5252,6624,4238,360,106,111,28,53,26,2,7,6,11,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com > 200 m habts,87.5,2404,2240,164,9,1,51,0,0,Grande Ville,0,54,-27,154,154,12113,1,19,13,22,2752,2955,851,4856,48389,Com > 200 m habts en croissance démographique,72.95082,0.09856,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,68
68196,0,14,5,43,Bassin Industriel,116.65742,91.939,0,0,43.21392,0.04004,en croissance démographique,Magny,42,68,9,7,5,5,0.062353336,2,11.39996,0.0088,8.5893,0.00513,187,11,5,57,57,50,62,2,3,187,172,188,229,131,13,3,1,0,0,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,83,74,9,2,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,80,-1,82,82,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,73.36066,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68197,0,18,11,49,Bassin Résidentiel,116.65742,91.939,0,0,49.24377,0.04805,en croissance démographique,Magstatt-le-Bas,42,68,13,3,7,7,0.054642977,3,25.2384,0.01947,21.09652,0.0126,414,27,6,140,140,112,149,3,6,414,422,380,508,294,26,3,6,0,1,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,203,179,24,3,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,75,-3,86,86,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,73.77049,0,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68198,0,19,8,49,Bassin Résidentiel,116.65742,91.939,0,0,49.24377,0.04805,en croissance démographique,Magstatt-le-Haut,42,68,13,3,7,7,0.054642977,3,13.77749,0.01063,11.00033,0.00657,226,-3,-1,73,73,57,84,5,6,227,210,232,276,166,16,5,2,1,1,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,107,95,12,5,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,67,0,83,83,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,70.90164,0,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68199,0,26,11,48,Bassin Industriel,116.65742,91.939,0,0,48.23879,0.04671,en croissance démographique,Malmerspach,42,68,10,6,6,6,0.068052296,3,33.95602,0.0262,30.74064,0.01836,557,-15,-2,204,206,167,217,5,6,533,528,562,652,438,33,5,4,1,5,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 50 m habts,37.5,239,234,5,5,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,76,1,87,87,12113,0,0,0,1,2752,2955,851,4856,48389,Zone rurale en croissance démographique,70.4918,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68200,0,28,20,43,Bassin Industriel,116.65742,91.939,0,0,43.21392,0.04004,en croissance démographique,Manspach,42,68,9,7,5,5,0.062353336,2,30.4202,0.02347,27.87754,0.01665,499,-5,-1,185,185,141,198,3,10,499,464,508,585,387,17,6,10,3,1,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,230,213,17,3,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,71,0,86,86,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,70.90164,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68201,0,168,195,96,Bassin Résidentiel,116.65742,91.939,248.45549,0.10621,96.47759,0.11078,en croissance démographique,Masevaux,42,68,9,4,4,4,0.060677171,2,202.76071,0.15645,195.14281,0.11657,3326,67,2,1295,1295,678,1427,32,100,3215,3312,3176,3945,2543,193,79,73,21,27,20,0,5,6,9,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 10 m habts,12.5,1314,1195,119,32,1,8,1,149,1.Accroissement par excédent naturel et migratoire,0,47,-8,120,120,12113,2,23,12,27,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.13115,0.08818,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,68
68202,0,16,6,43,Bassin Industriel,116.65742,91.939,0,0,43.21392,0.04004,en croissance démographique,Mertzen,42,68,9,7,5,5,0.062353336,2,11.52188,0.00889,9.64412,0.00576,189,8,4,64,64,53,69,5,0,189,186,184,228,142,12,3,2,0,1,1,0,0,0,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,87,83,4,5,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,76,0,82,82,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.95082,0.00173,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68203,0,43,32,100,Bassin Résidentiel,116.65742,91.939,0,0,100.49749,0.11612,en croissance démographique,Merxheim,42,68,42,24,21,21,0.081796849,3,69.92379,0.05395,61.17991,0.03655,1147,36,3,406,408,351,438,3,27,1147,1118,1112,1378,852,73,11,14,5,6,3,0,0,2,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,506,467,39,3,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,80,-4,95,95,12113,0,1,2,1,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.54098,0.02305,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68204,0,60,54,64,Bassin Résidentiel,116.65742,91.939,124.22775,0.05311,64.31839,0.06807,en croissance démographique,Metzeral,42,68,16,14,8,8,0.088836742,3,64.98584,0.05014,67.35818,0.04024,1066,11,1,447,448,273,640,153,39,1065,1052,1040,1266,826,57,21,21,7,9,3,0,0,1,2,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,477,423,54,153,2,26,0,0,1.Accroissement par excédent naturel et migratoire,0,42,-1,94,94,12113,1,4,1,5,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.72131,0.01412,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68205,0,41,21,46,Bassin Résidentiel,116.65742,91.939,0,0,46.22884,0.04405,en croissance démographique,Meyenheim,42,68,10,7,6,6,0.065370432,2,58.34095,0.04502,49.72751,0.02971,957,19,1,330,330,288,352,1,21,879,862,1014,1124,752,47,12,5,6,6,1,1,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,470,434,36,1,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,81,-1,94,94,12113,0,2,0,2,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.72131,0.00173,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68206,0,21,6,92,Bassin Industriel,116.65742,91.939,0,0,92.45769,0.10544,en croissance démographique,Michelbach,42,68,32,29,20,20,0.086490111,4,14.20422,0.01096,12.65791,0.00756,233,5,2,84,84,71,93,5,4,230,224,230,266,188,24,3,2,1,3,3,1,1,1,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,110,100,10,5,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,76,0,83,83,12113,0,1,0,1,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.13115,0.01412,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68207,0,27,10,64,Bassin Urbain,116.65742,91.939,0,0,64.31839,0.06807,en croissance démographique,Michelbach-le-Bas,42,68,12,12,6,6,1,1,44.19769,0.0341,40.68615,0.0243,725,24,3,270,270,235,286,1,15,724,690,734,872,552,42,7,1,4,2,1,0,1,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,390,357,33,1,0,0,0,0,Grande Ville,0,82,-2,91,91,12113,0,0,0,0,2752,2955,851,4856,48389,Com rurale < 2 000 m habts en croissance démographique,72.54098,0.00173,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68208,0,23,10,64,Bassin Urbain,116.65742,91.939,0,0,64.31839,0.06807,en croissance démographique,Michelbach-le-Haut,42,68,12,12,6,6,1,1,29.20096,0.02253,26.67203,0.01593,479,16,3,177,177,140,183,5,1,471,466,478,571,373,24,6,2,2,2,1,0,0,0,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,234,208,26,5,0,0,0,0,Grande Ville,0,76,-1,87,87,12113,0,0,0,0,2752,2955,851,4856,48389,Com rurale < 2 000 m habts en croissance démographique,72.54098,0.00173,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68209,0,50,48,59,Bassin Industriel,116.65742,91.939,124.22775,0.05311,59.29352,0.0614,en croissance démographique,Mittelwihr,42,68,16,5,7,7,0.070063694,3,50.172,0.03871,47.16579,0.02818,823,19,2,313,315,196,346,13,18,823,822,780,992,610,48,11,26,4,8,3,0,0,2,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 10 m habts,12.5,395,306,89,13,2,33,0,0,1.Accroissement par excédent naturel et migratoire,0,56,-2,92,92,12113,1,3,1,2,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.13115,0.02305,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68210,0,23,15,56,Bassin Résidentiel,116.65742,91.939,248.45549,0.10621,56.27859,0.05739,en croissance démographique,Mittlach,42,68,16,14,8,8,0.088836742,3,17.67908,0.01364,16.12377,0.00963,290,-3,-1,107,107,86,220,106,7,290,280,282,344,218,14,5,7,1,2,1,0,1,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,121,113,8,106,1,13,1,143,1.Accroissement par excédent naturel et migratoire,0,39,0,83,83,12113,2,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,70.90164,0.00173,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68211,0,21,7,47,Bassin Industriel,116.65742,91.939,0,0,47.23382,0.04538,en croissance démographique,Mitzach,42,68,10,6,6,6,0.068052296,3,25.54322,0.01971,23.20617,0.01386,419,19,4,154,155,130,180,9,16,420,390,410,492,308,18,4,2,3,0,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 50 m habts,37.5,177,163,14,9,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,72,-2,85,85,12113,0,1,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.95082,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68212,0,25,11,37,Bassin Résidentiel,116.65742,91.939,0,0,37.18407,0.03203,en croissance démographique,Moernach,42,68,8,4,2,2,0.051961113,2,32.67581,0.02521,28.02823,0.01674,536,17,3,186,186,154,199,4,9,536,522,530,659,393,32,4,5,3,2,1,0,1,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,264,244,20,4,1,7,0,0,1.Accroissement par excédent naturel et migratoire,0,77,-1,88,88,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.54098,0.00173,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68213,0,22,10,47,Bassin Industriel,116.65742,91.939,0,0,47.23382,0.04538,en croissance démographique,Mollau,42,68,10,6,6,6,0.068052296,3,25.54322,0.01971,24.41169,0.01458,419,-8,-1,162,162,135,192,23,7,419,370,434,479,325,25,3,5,3,0,1,0,0,0,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 50 m habts,37.5,186,167,19,23,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,70,0,85,85,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,70.90164,0.00173,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68214,0,20,12,43,Bassin Industriel,116.65742,91.939,0,0,43.21392,0.04004,en croissance démographique,Montreux-Jeune,42,68,9,7,5,5,0.062353336,2,16.58175,0.01279,15.97308,0.00954,272,-5,-1,106,106,94,114,5,3,274,258,270,323,205,10,5,5,0,2,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,106,95,11,5,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,82,0,83,83,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,70.90164,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68215,0,39,31,58,Bassin Industriel,116.65742,91.939,0,0,58.28854,0.06006,en croissance démographique,Montreux-Vieux,42,68,9,7,5,5,0.062353336,2,46.88003,0.03617,46.26166,0.02763,769,9,1,307,307,218,353,6,40,769,740,758,890,608,55,17,8,2,7,2,0,0,2,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,302,280,22,6,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,61,0,89,89,12113,0,9,2,9,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.72131,0.02132,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68216,0,29,28,79,Bassin Résidentiel,116.65742,91.939,0,0,79.39301,0.08809,en croissance démographique,Mooslargue,42,68,28,24,16,16,0.091183372,3,17.74004,0.01369,17.1786,0.01026,291,5,1,114,114,77,126,8,4,291,278,292,341,229,12,10,12,2,1,2,0,0,0,2,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,153,140,13,8,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,61,0,84,84,12113,0,0,1,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.72131,0.00346,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68217,0,75,72,58,Bassin Industriel,116.65742,91.939,124.22775,0.05311,58.28854,0.06006,en croissance démographique,Moosch,42,68,10,6,6,6,0.068052296,3,116.62094,0.08999,111.2088,0.06643,1913,-41,-2,738,738,526,783,9,36,1844,1944,1792,2231,1505,109,28,28,9,12,4,0,1,0,3,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 50 m habts,37.5,832,771,61,9,0,0,1,81,1.Accroissement par excédent naturel et migratoire,0,67,4,105,105,12113,1,8,3,9,2752,2955,851,4856,48389,Zone rurale en croissance démographique,70.4918,0.00692,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68218,0,110,132,103,Bassin Urbain,116.65742,91.939,124.22775,0.05311,103.51241,0.12012,en croissance démographique,Morschwiller-le-Bas,42,68,12,12,6,6,1,1,158.80687,0.12254,151.29219,0.09038,2605,15,0,1004,1001,743,1044,9,34,2601,2628,2500,3101,2027,181,41,61,19,6,18,3,1,8,6,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com > 200 m habts,87.5,1139,1026,113,9,2,111,0,0,Grande Ville,0,71,0,115,115,12113,1,9,6,9,2752,2955,851,4856,48389,Com > 200 m habts en croissance démographique,71.31148,0.10259,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Bonne Dynamique Entreprise Serv et Com,68
68219,0,26,9,42,Bassin Résidentiel,116.65742,91.939,0,0,42.20894,0.03871,en croissance démographique,Mortzwiller,42,68,9,4,4,4,0.060677171,2,15.36251,0.01185,12.35653,0.00738,252,-1,0,82,82,72,99,12,5,252,252,236,307,181,15,3,4,4,2,2,1,0,0,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,112,96,16,12,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,72,0,83,83,12113,0,0,1,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.31148,0.00346,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68221,0,33,24,80,Bassin Résidentiel,116.65742,91.939,0,0,80.39799,0.08943,en croissance démographique,Muespach,42,68,28,24,16,16,0.091183372,3,50.35488,0.03886,47.91924,0.02863,826,0,0,318,318,256,334,8,8,825,774,848,952,670,40,11,8,3,4,1,1,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,410,379,31,8,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,76,0,92,92,12113,0,2,1,2,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.31148,0.00173,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68222,0,23,12,67,Bassin Urbain,116.65742,91.939,0,0,67.33332,0.07207,en croissance démographique,Muespach-le-Haut,42,68,12,12,6,6,1,1,49.37949,0.0381,44.45338,0.02655,810,39,4,295,296,226,314,8,10,810,808,764,975,597,58,5,5,3,0,1,0,0,1,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,405,379,26,8,0,0,0,0,Grande Ville,0,71,-3,92,92,12113,0,0,0,0,2752,2955,851,4856,48389,Com rurale < 2 000 m habts en croissance démographique,72.95082,0.01066,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68223,0,43,25,57,Bassin Résidentiel,116.65742,91.939,124.22775,0.05311,57.28357,0.05873,en croissance démographique,Muhlbach-sur-Munster,42,68,16,14,8,8,0.088836742,3,44.13673,0.03406,45.6589,0.02727,724,-2,0,303,302,191,526,213,11,721,710,714,864,560,45,10,10,7,5,2,0,1,0,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 50 m habts,37.5,310,269,41,213,1,50,0,0,1.Accroissement par excédent naturel et migratoire,0,36,0,89,89,12113,1,2,0,2,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.31148,0.00346,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68224,0,4478,7182,1572,Bassin Urbain,116.65742,91.939,3726.83241,1.5932,1579.82049,2.0808,en croissance démographique,Mulhouse,42,68,12,12,6,6,1,1,6714.45186,5.18103,6920.56284,4.13408,110141,7359,6,45926,45990,15076,51904,771,5143,105836,109024,104138,129932,83230,8297,2997,2582,350,665,545,22,65,170,288,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com > 200 m habts,87.5,42034,39110,2924,771,11,720,1,210,Grande Ville,4,29,-804,-4174,-4174,12113,30,797,276,862,2752,2955,851,4856,48389,Com > 200 m habts en croissance démographique,73.77049,2.46102,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,68
68225,0,47,29,51,Bassin Résidentiel,116.65742,91.939,0,0,51.25372,0.05072,en croissance démographique,Munchhouse,42,68,10,7,6,6,0.065370432,2,87.11517,0.06722,76.70092,0.04582,1429,61,4,509,508,419,527,4,15,1429,1382,1398,1746,1034,72,12,11,6,8,4,1,2,0,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,639,601,38,4,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,79,-6,99,99,12113,0,3,2,4,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.95082,0.00692,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
