CODGEO,Nb Pharmacies et parfumerie,Dynamique Entrepreneuriale,Dynamique Entrepreneuriale Service et Commerce,Synergie Médicale COMMUNE,Orientation Economique,Indice Fiscal Partiel,Score Fiscal,Indice Evasion Client,Score Evasion Client,Indice Synergie Médicale,Score Synergie Médicale,SEG Croissance POP,LIBGEO,REG,DEP,Nb Omnipraticiens BV,Nb Infirmiers Libéraux BV,Nb dentistes Libéraux BV,Nb pharmaciens Libéraux BV,Densité Médicale BV,Score équipement de santé BV,Indice Démographique,Score Démographique,Indice Ménages,Score Ménages,Population,Evolution Population,Evolution Pop %,Nb Ménages,Nb Résidences Principales,Nb propriétaire,Nb Logement,Nb Résidences Secondaires,Nb Log Vacants,Nb Occupants Résidence Principale,Nb Femme,Nb Homme,Nb Mineurs,Nb Majeurs,Nb Etudiants,Nb Entreprises Secteur Services,Nb Entreprises Secteur Commerce,Nb Entreprises Secteur Construction,Nb Entreprises Secteur Industrie,Nb Création Enteprises,Nb Création Industrielles,Nb Création Construction,Nb Création Commerces,Nb Création Services,Moyenne Revenus Fiscaux Départementaux,Moyenne Revenus Fiscaux Régionaux,Dep Moyenne Salaires Horaires,Dep Moyenne Salaires Cadre Horaires,Dep Moyenne Salaires Prof Intermédiaire Horaires,Dep Moyenne Salaires Employé Horaires,Dep Moyenne Salaires Ouvrié Horaires,Reg Moyenne Salaires Horaires,Reg Moyenne Salaires Cadre Horaires,Reg Moyenne Salaires Prof Intermédiaire Horaires,Reg Moyenne Salaires Employé Horaires,Reg Moyenne Salaires Ouvrié Horaires,Valeur ajoutée régionale,Urbanité Ruralité,Score Urbanité,Nb Atifs,Nb Actifs Salariés,Nb Actifs Non Salariés,Nb Logement Secondaire et Occasionnel,Nb Hotel,Capacité Hotel,Nb Camping,Capacité Camping,Dynamique Démographique BV,Taux étudiants,Taux Propriété,Dynamique Démographique INSEE,Capacité Fisc,Capacité Fiscale,Moyenne Revnus fiscaux,Taux Evasion Client,"Nb Education, santé, action sociale",Nb Services personnels et domestiques,"Nb Santé, action sociale",Nb Industries des biens intermédiaires,Nb de Commerce,Nb de Services aux particuliers,"Nb institution de Education, santé, action sociale, administration",PIB Régionnal,SEG Environnement Démographique Obsolète,Score Croissance Population,Score Croissance Entrepreneuriale,Score VA Région,Score PIB,Environnement Démographique,Fidélité,SYN MEDICAL,Seg Cap Fiscale,Seg Dyn Entre,DYN SetC,CP
32215,0,22,3,66,Bassin Résidentiel,109.67825,76.33987,0,0,66.32834,0.07074,en croissance démographique,Loubersan,73,32,16,23,5,5,0.137110292,4,10.24167,0.0079,8.89068,0.00531,168,6,3,59,59,51,67,4,4,163,152,176,205,123,10,3,0,1,2,1,0,0,0,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,64,43,21,4,0,0,0,0,5.Déclin par déficit naturel,0,76,0,82,82,11330,0,0,1,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,72.54098,0.00173,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32216,0,18,1,44,Bassins Agroalimentaire,109.67825,76.33987,0,0,44.21889,0.04138,en croissance démographique,Lourties-Monbrun,73,32,6,5,2,2,0.11565538,2,6.58393,0.00508,6.02758,0.0036,108,1,0,40,40,30,45,1,4,108,104,102,119,87,6,1,0,1,0,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,43,30,13,1,0,0,0,0,5.Déclin par déficit naturel,0,66,0,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,71.31148,0,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32217,0,23,1,51,Bassins Agroalimentaire,109.67825,76.33987,0,0,51.25372,0.05072,en croissance démographique,Louslitges,73,32,5,11,3,3,0.157559504,3,5.05987,0.0039,4.36999,0.00261,83,-1,-1,29,26,25,38,10,2,84,74,88,96,66,3,1,0,3,1,1,0,0,0,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,24,12,12,10,0,0,0,0,5.Déclin par déficit naturel,0,65,0,80,80,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.90164,0.00173,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32218,0,18,1,59,Bassins Agroalimentaire,109.67825,76.33987,0,0,59.29352,0.0614,en croissance démographique,Loussous-Débat,73,32,12,16,4,4,0.133422729,4,3.41389,0.00263,3.16448,0.00189,56,-5,-8,21,21,14,28,5,2,56,48,60,67,41,5,1,0,0,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,20,13,7,5,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,50,0,80,80,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,68.03279,0,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32219,0,30,17,54,Bassins Agroalimentaire,109.67825,76.33987,0,0,54.26864,0.05472,en croissance démographique,Lupiac,73,32,10,14,3,3,0.134428428,3,19.02025,0.01468,20.04169,0.01197,312,-27,-8,133,135,107,197,41,21,312,314,300,345,269,8,9,5,1,4,1,0,1,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,115,62,53,41,0,0,0,0,5.Déclin par déficit naturel,0,54,3,83,83,11330,0,1,0,1,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,68.03279,0.00173,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32220,0,21,5,59,Bassins Agroalimentaire,109.67825,76.33987,0,0,59.29352,0.0614,en croissance démographique,Luppé-Violles,73,32,12,16,4,4,0.133422729,4,7.68125,0.00593,8.5893,0.00513,126,-12,-9,57,57,44,70,8,5,125,112,134,146,100,4,3,1,0,2,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,51,36,15,8,1,11,0,0,4.Déclin par déficit naturel et migratoire,0,62,1,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,67.62295,0,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32221,0,29,10,148,Bassin Résidentiel,109.67825,76.33987,0,0,148.73628,0.18018,en croissance démographique,Lussan,73,32,55,62,40,40,0.144485417,4,11.70477,0.00903,11.30171,0.00675,192,2,1,75,75,60,89,10,4,192,180,198,222,156,16,3,5,4,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,85,56,29,10,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,67,0,82,82,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,71.72131,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32222,0,31,17,60,Bassins Agroalimentaire,109.67825,76.33987,0,0,60.29849,0.06273,en croissance démographique,Magnan,73,32,12,16,4,4,0.133422729,4,11.94862,0.00922,11.4524,0.00684,196,-5,-2,76,76,63,78,2,0,196,196,194,228,162,17,8,6,3,2,4,0,2,0,2,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,80,55,25,2,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,80,0,82,82,11330,0,0,1,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.4918,0.00692,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32223,0,22,6,75,Bassin Résidentiel,109.67825,76.33987,0,0,75.37312,0.08275,en croissance démographique,Magnas,73,32,20,23,10,10,0.158565203,4,2.92619,0.00226,2.41103,0.00144,48,-1,-3,16,16,12,21,2,3,46,38,54,53,39,2,4,1,2,0,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,26,20,6,2,0,0,0,0,5.Déclin par déficit naturel,0,57,0,80,80,11330,0,1,0,2,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.08197,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32224,0,24,6,74,Bassin Résidentiel,109.67825,76.33987,0,0,74.36814,0.08142,en croissance démographique,Maignaut-Tauzia,73,32,19,18,12,12,0.128059001,4,11.03418,0.00851,9.64412,0.00576,181,-3,-1,64,64,52,79,10,5,181,176,178,210,144,12,1,4,3,0,1,0,0,0,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,72,48,24,10,1,15,0,0,4.Déclin par déficit naturel et migratoire,0,65,0,82,82,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.90164,0.00173,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32225,0,22,3,48,Bassins Agroalimentaire,109.67825,76.33987,0,0,48.23879,0.04671,en croissance démographique,Malabat,73,32,5,5,3,3,0.132752263,3,5.30372,0.00409,4.97275,0.00297,87,-4,-5,33,33,24,42,8,1,87,88,86,98,76,4,3,0,1,2,1,0,1,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,31,24,7,8,0,0,0,0,5.Déclin par déficit naturel,0,57,0,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,69.2623,0.00173,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32226,0,20,2,45,Bassins Agroalimentaire,109.67825,76.33987,0,0,45.22387,0.04271,en croissance démographique,Manas-Bastanous,73,32,3,10,2,2,0.116661079,2,6.40104,0.00494,6.32896,0.00378,105,-9,-9,42,42,33,45,3,0,105,106,104,114,96,1,2,0,1,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,42,24,18,3,0,0,0,0,5.Déclin par déficit naturel,0,73,1,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,67.62295,0,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32227,0,52,34,70,Bassins Agroalimentaire,109.67825,76.33987,0,0,70.34824,0.07608,en croissance démographique,Manciet,73,32,11,16,6,6,0.136104593,4,46.75811,0.03608,48.82338,0.02917,767,-55,-7,324,324,250,381,32,25,764,754,750,865,639,27,13,14,5,9,6,1,2,2,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,279,186,93,32,1,14,0,0,5.Déclin par déficit naturel,0,65,6,88,88,11330,0,1,1,2,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,68.44262,0.02824,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32228,0,18,6,44,Bassins Agroalimentaire,109.67825,76.33987,0,0,44.21889,0.04138,en croissance démographique,Manent-Montané,73,32,6,5,2,2,0.11565538,2,6.46201,0.00499,5.7262,0.00342,106,-7,-6,38,38,31,47,5,4,106,100,110,126,84,7,2,3,0,0,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,50,35,15,5,0,0,0,0,5.Déclin par déficit naturel,0,65,0,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,68.85246,0,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32229,0,21,2,46,Bassins Agroalimentaire,109.67825,76.33987,0,0,46.22884,0.04405,en croissance démographique,Mansempuy,73,32,5,5,2,2,0.127723768,3,3.231,0.00249,3.16448,0.00189,53,-7,-14,21,22,14,27,5,0,53,50,54,57,47,3,2,0,2,0,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,25,11,14,5,0,0,0,0,3.Accroissement par excédent migratoire,0,51,0,80,80,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en croissance démographique,65.57377,0,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32230,0,17,3,74,Bassin Résidentiel,109.67825,76.33987,0,0,74.36814,0.08142,en croissance démographique,Mansencôme,73,32,19,18,12,12,0.128059001,4,4.45025,0.00343,3.91793,0.00234,73,-3,-4,26,26,17,32,2,4,73,66,76,89,53,4,2,1,0,0,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,28,21,7,2,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,53,0,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,69.67213,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32231,0,31,14,53,Bassins Agroalimentaire,109.67825,76.33987,0,0,53.26367,0.05339,en croissance démographique,Marambat,73,32,10,14,3,3,0.134428428,3,19.93468,0.01538,18.98687,0.01134,327,2,0,126,126,99,134,3,5,327,306,336,391,251,20,6,5,0,7,1,0,0,0,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,148,111,37,3,0,0,0,0,5.Déclin par déficit naturel,0,73,0,84,84,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,71.31148,0.00173,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32232,0,20,1,74,Bassin Résidentiel,109.67825,76.33987,0,0,74.36814,0.08142,en croissance démographique,Maravat,73,32,20,23,10,10,0.158565203,4,2.98715,0.0023,2.41103,0.00144,49,-3,-6,16,16,12,20,2,2,48,44,52,55,41,1,1,0,2,0,1,0,0,0,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,17,10,7,2,0,0,0,0,5.Déclin par déficit naturel,0,60,0,80,80,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,68.85246,0.00173,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32233,0,117,149,97,Bassin Résidentiel,109.67825,76.33987,248.45549,0.10621,97.48256,0.11212,en croissance démographique,Marciac,73,32,16,23,5,5,0.137110292,4,70.7163,0.05457,74.59127,0.04456,1160,-118,-10,495,497,317,615,87,31,1052,1166,1116,1331,951,48,60,56,7,20,13,0,3,4,6,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,358,271,87,87,1,25,1,95,5.Déclin par déficit naturel,0,51,14,91,91,11330,2,15,5,20,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,67.21311,0.05821,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Bonne Dynamique Entreprise Serv et Com,32
32234,0,23,1,77,Bassin Résidentiel,109.67825,76.33987,0,0,77.38306,0.08542,en croissance démographique,Marestaing,73,32,14,28,12,12,0.15822997,4,10.48552,0.00809,9.49343,0.00567,172,0,0,63,63,55,75,8,4,169,160,178,202,136,11,1,0,0,5,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,77,54,23,8,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,73,0,82,82,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en croissance démographique,71.31148,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32235,0,29,11,62,Bassins Agroalimentaire,109.67825,76.33987,0,0,62.30844,0.0654,en croissance démographique,Margouët-Meymes,73,32,11,16,6,6,0.136104593,4,10.60745,0.00818,11.00033,0.00657,174,-12,-6,73,74,61,93,2,17,173,168,172,201,139,9,6,3,4,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,66,23,43,2,0,0,0,0,5.Déclin par déficit naturel,0,65,1,82,82,11330,0,1,0,1,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,68.85246,0,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32236,0,22,2,53,Bassin Résidentiel,109.67825,76.33987,0,0,53.26367,0.05339,en croissance démographique,Marguestau,73,32,15,9,1,1,0.269192089,3,3.59678,0.00278,3.61655,0.00216,59,-2,-4,24,24,18,30,5,1,59,48,68,66,50,5,2,0,2,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,27,15,12,5,0,0,0,0,5.Déclin par déficit naturel,0,60,0,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,69.67213,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32237,0,36,24,149,Bassin Résidentiel,109.67825,76.33987,124.22775,0.05311,149.74126,0.18152,en croissance démographique,Marsan,73,32,55,62,40,40,0.144485417,4,26.2138,0.02023,25.31582,0.01512,430,-4,0,168,168,130,176,1,7,430,422,414,499,337,22,12,7,4,2,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,192,151,41,1,0,0,1,54,4.Déclin par déficit naturel et migratoire,0,73,0,86,86,11330,1,1,0,1,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,71.31148,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32238,0,18,2,64,Bassin Résidentiel,109.67825,76.33987,0,0,64.31839,0.06807,en croissance démographique,Marseillan,73,32,16,23,5,5,0.137110292,4,4.14544,0.0032,4.36999,0.00261,68,-6,-9,29,29,25,35,3,3,68,80,54,79,55,0,2,0,0,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,19,12,7,3,0,0,0,0,5.Déclin par déficit naturel,0,71,0,80,80,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,67.62295,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32239,0,42,16,56,Bassins Agroalimentaire,109.67825,76.33987,0,0,56.27859,0.05739,en croissance démographique,Marsolan,73,32,9,8,5,5,0.128394234,3,23.59242,0.0182,21.69928,0.01296,387,-2,0,144,145,111,201,41,15,388,358,402,453,307,24,6,7,6,6,5,1,2,1,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,156,94,62,41,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,55,0,85,85,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,71.31148,0.01758,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32240,0,18,1,64,Bassin Résidentiel,109.67825,76.33987,0,0,64.31839,0.06807,en croissance démographique,Mascaras,73,32,16,23,5,5,0.137110292,4,3.17004,0.00245,3.01379,0.0018,52,-1,-1,20,20,17,24,3,1,52,44,52,51,45,2,1,0,1,0,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,26,12,14,3,0,0,0,0,5.Déclin par déficit naturel,0,70,0,80,80,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.90164,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32241,0,22,7,53,Bassins Agroalimentaire,109.67825,76.33987,0,0,53.26367,0.05339,en croissance démographique,Mas-d'Auvignon,73,32,9,8,5,5,0.128394234,3,10.3636,0.008,9.49343,0.00567,170,-4,-2,63,63,49,83,7,13,171,162,174,201,135,12,4,2,1,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,76,41,35,7,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,59,0,82,82,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.4918,0,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32242,0,107,125,66,Bassins Agroalimentaire,109.67825,76.33987,124.22775,0.05311,66.32834,0.07074,en croissance démographique,Masseube,73,32,6,5,2,2,0.11565538,2,85.10341,0.06567,95.08503,0.0568,1396,-61,-4,631,620,373,711,68,23,1352,1452,1302,1587,1167,76,57,41,12,13,2,0,1,0,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,542,418,124,68,0,0,1,155,5.Déclin par déficit naturel,0,52,6,97,97,11330,1,17,5,22,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,69.67213,0.00346,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Bonne Dynamique Entreprise Serv et Com,32
32243,0,26,7,53,Bassin Résidentiel,109.67825,76.33987,0,0,53.26367,0.05339,en croissance démographique,Mauléon-d'Armagnac,73,32,15,9,1,1,0.269192089,3,18.65447,0.01439,16.87722,0.01008,306,-17,-5,112,112,88,162,22,28,306,298,306,344,260,18,3,3,1,4,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,125,58,67,22,0,0,0,0,5.Déclin par déficit naturel,0,54,1,84,84,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,69.2623,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32244,0,24,8,55,Bassins Agroalimentaire,109.67825,76.33987,0,0,55.27362,0.05606,en croissance démographique,Maulichères,73,32,6,8,5,5,0.162252766,3,11.27803,0.0087,10.69895,0.00639,185,-4,-2,71,71,54,85,8,6,185,186,178,220,144,13,5,2,1,2,1,0,1,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,64,49,15,8,0,0,0,0,5.Déclin par déficit naturel,0,63,0,82,82,11330,0,0,1,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.4918,0.00173,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32245,0,28,17,53,Bassins Agroalimentaire,109.67825,76.33987,0,0,53.26367,0.05339,en croissance démographique,Maumusson-Laguian,73,32,6,8,5,5,0.162252766,3,10.05878,0.00776,9.49343,0.00567,165,0,0,63,62,53,80,9,9,165,152,164,190,126,8,9,5,2,1,1,0,0,0,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,71,38,33,9,0,0,0,0,5.Déclin par déficit naturel,0,66,0,82,82,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,71.31148,0.00173,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
