CODGEO,Nb Pharmacies et parfumerie,Dynamique Entrepreneuriale,Dynamique Entrepreneuriale Service et Commerce,Synergie Médicale COMMUNE,Orientation Economique,Indice Fiscal Partiel,Score Fiscal,Indice Evasion Client,Score Evasion Client,Indice Synergie Médicale,Score Synergie Médicale,SEG Croissance POP,LIBGEO,REG,DEP,Nb Omnipraticiens BV,Nb Infirmiers Libéraux BV,Nb dentistes Libéraux BV,Nb pharmaciens Libéraux BV,Densité Médicale BV,Score équipement de santé BV,Indice Démographique,Score Démographique,Indice Ménages,Score Ménages,Population,Evolution Population,Evolution Pop %,Nb Ménages,Nb Résidences Principales,Nb propriétaire,Nb Logement,Nb Résidences Secondaires,Nb Log Vacants,Nb Occupants Résidence Principale,Nb Femme,Nb Homme,Nb Mineurs,Nb Majeurs,Nb Etudiants,Nb Entreprises Secteur Services,Nb Entreprises Secteur Commerce,Nb Entreprises Secteur Construction,Nb Entreprises Secteur Industrie,Nb Création Enteprises,Nb Création Industrielles,Nb Création Construction,Nb Création Commerces,Nb Création Services,Moyenne Revenus Fiscaux Départementaux,Moyenne Revenus Fiscaux Régionaux,Dep Moyenne Salaires Horaires,Dep Moyenne Salaires Cadre Horaires,Dep Moyenne Salaires Prof Intermédiaire Horaires,Dep Moyenne Salaires Employé Horaires,Dep Moyenne Salaires Ouvrié Horaires,Reg Moyenne Salaires Horaires,Reg Moyenne Salaires Cadre Horaires,Reg Moyenne Salaires Prof Intermédiaire Horaires,Reg Moyenne Salaires Employé Horaires,Reg Moyenne Salaires Ouvrié Horaires,Valeur ajoutée régionale,Urbanité Ruralité,Score Urbanité,Nb Atifs,Nb Actifs Salariés,Nb Actifs Non Salariés,Nb Logement Secondaire et Occasionnel,Nb Hotel,Capacité Hotel,Nb Camping,Capacité Camping,Dynamique Démographique BV,Taux étudiants,Taux Propriété,Dynamique Démographique INSEE,Capacité Fisc,Capacité Fiscale,Moyenne Revnus fiscaux,Taux Evasion Client,"Nb Education, santé, action sociale",Nb Services personnels et domestiques,"Nb Santé, action sociale",Nb Industries des biens intermédiaires,Nb de Commerce,Nb de Services aux particuliers,"Nb institution de Education, santé, action sociale, administration",PIB Régionnal,SEG Environnement Démographique Obsolète,Score Croissance Population,Score Croissance Entrepreneuriale,Score VA Région,Score PIB,Environnement Démographique,Fidélité,SYN MEDICAL,Seg Cap Fiscale,Seg Dyn Entre,DYN SetC,CP
84059,0,33,3,99,Bassin Urbain,90.28084,32.98475,0,0,99.49251,0.11478,en croissance démographique,Lafare,93,84,12,12,6,6,1,1,5.85238,0.00452,6.47965,0.00387,96,-1,-1,43,43,21,68,18,7,95,88,100,110,78,4,1,2,1,0,1,0,0,0,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,46,37,9,18,0,0,0,0,Grande Ville,0,30,0,89,89,9192.5,0,0,0,0,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,70.90164,0.00173,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84060,0,31,2,123,Bassin Résidentiel,90.28084,32.98475,0,0,123.61191,0.14682,en croissance démographique,Lagarde-d'Apt,93,84,32,34,18,18,0.124036205,4,1.58502,0.00122,1.65758,0.00099,26,2,7,11,11,8,23,12,0,26,26,26,30,22,2,2,0,0,0,1,0,0,0,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,15,4,11,12,0,0,0,0,2.Accroissement par excédent naturel,0,34,0,88,88,9192.5,0,0,0,0,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,74.18033,0.00173,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84061,0,40,8,123,Bassin Résidentiel,90.28084,32.98475,0,0,123.61191,0.14682,en croissance démographique,Lagarde-Paréol,93,84,30,45,16,16,0.124036205,4,18.10581,0.01397,16.27446,0.00972,297,9,3,108,107,80,139,18,14,291,290,282,346,226,17,4,3,2,2,1,0,1,0,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,126,91,35,18,0,0,0,0,2.Accroissement par excédent naturel,0,57,-1,91,91,9192.5,0,1,0,0,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.54098,0.00173,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84062,0,116,77,151,Bassin Résidentiel,90.28084,32.98475,248.45549,0.10621,151.75121,0.18419,en croissance démographique,Lagnes,93,84,35,46,26,26,0.142474019,3,89.79751,0.06929,89.35883,0.05338,1473,38,2,593,593,401,701,88,20,1453,1458,1436,1729,1165,101,28,32,19,14,15,2,6,2,5,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,614,486,128,88,1,14,1,136,1.Accroissement par excédent naturel et migratoire,0,57,-3,107,107,9192.5,2,5,2,4,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.13115,0.0438,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Faible Dynamique Serv et Com,84
84063,0,63,23,102,Bassin Résidentiel,90.28084,32.98475,0,0,102.50744,0.11879,en croissance démographique,Lamotte-du-Rhône,93,84,17,28,8,8,0.12571237,3,25.29937,0.01952,21.3979,0.01278,415,12,2,142,141,91,157,6,10,409,394,412,502,304,26,6,12,8,6,3,0,2,1,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,163,121,42,6,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,57,-1,93,93,9192.5,0,0,1,0,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.13115,0.01412,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84064,0,183,116,149,Bassin Résidentiel,90.28084,32.98475,0,0,149.74126,0.18152,en croissance démographique,Lapalud,93,84,30,45,16,16,0.124036205,4,198.85912,0.15344,184.14249,0.11,3262,169,5,1222,1222,756,1346,32,92,3177,3138,3236,3919,2455,212,47,43,38,25,14,4,5,2,3,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,12.5,1141,1000,141,32,1,12,0,0,2.Accroissement par excédent naturel,0,56,-19,123,123,9192.5,0,16,5,18,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,73.36066,0.04207,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Dynamique Serv et Com,84
84065,0,196,176,146,Bassin Résidentiel,90.28084,32.98475,124.22775,0.05311,146.72633,0.17752,en croissance démographique,Lauris,93,84,13,18,8,8,0.166610795,4,189.34899,0.14611,183.38904,0.10955,3106,-58,-1,1217,1181,824,1554,273,100,2973,3140,2912,3615,2437,167,83,55,27,32,23,2,5,7,9,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,12.5,987,794,193,273,1,6,0,0,3.Accroissement par excédent migratoire,0,53,3,118,118,9192.5,1,30,7,31,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,70.90164,0.1023,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84066,0,42,17,127,Bassin Résidentiel,90.28084,32.98475,0,0,127.63181,0.15216,en croissance démographique,Lioux,93,84,32,34,18,18,0.124036205,4,15.17962,0.01171,16.12377,0.00963,249,5,2,107,107,56,170,54,9,248,242,244,294,192,15,9,5,0,4,1,0,1,0,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,97,68,29,54,0,0,0,0,2.Accroissement par excédent naturel,0,32,0,91,91,9192.5,0,0,2,1,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.13115,0.00173,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84067,0,136,94,112,Bassin Urbain,90.28084,32.98475,0,0,112.55719,0.13214,en croissance démographique,Loriol-du-Comtat,93,84,12,12,6,6,1,1,113.99955,0.08796,103.97571,0.06211,1870,44,2,690,691,484,743,22,30,1868,1828,1812,2209,1431,127,38,35,23,18,14,0,4,1,9,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com > 200 m habts,87.5,752,579,173,22,0,0,0,0,Grande Ville,0,65,-4,111,111,9192.5,0,12,2,12,2892,7609,3241,14267,130177,Com > 200 m habts en croissance démographique,72.13115,0.03314,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Dynamique Serv et Com,84
84068,1,158,211,233,Bassin Résidentiel,90.28084,32.98475,496.91099,0.21243,234.15914,0.29363,en croissance démographique,Lourmarin,93,84,13,18,8,8,0.166610795,4,68.03396,0.0525,75.19403,0.04492,1116,-18,-1,499,504,298,790,229,57,1118,1132,1056,1317,871,64,60,102,14,12,15,0,1,10,4,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,389,273,116,229,3,57,1,165,3.Accroissement par excédent migratoire,0,37,1,100,100,9192.5,4,16,4,14,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,70.90164,0.11527,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84069,0,202,171,177,Bassin Résidentiel,90.28084,32.98475,496.91099,0.21243,177.88055,0.21889,en croissance démographique,Malaucène,93,84,24,32,19,19,0.154207174,4,154.66143,0.11934,146.9222,0.08777,2537,-84,-3,975,933,597,1408,352,123,2402,2548,2404,2984,1968,131,71,62,35,27,22,1,5,9,7,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale > 2 000 habts,0,880,671,209,352,3,59,1,83,3.Accroissement par excédent migratoire,0,42,9,115,115,9192.5,4,20,9,23,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,70.08197,0.11844,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84070,0,96,62,116,Bassin Urbain,90.28084,32.98475,124.22775,0.05311,116.57708,0.13747,en croissance démographique,Malemort-du-Comtat,93,84,12,12,6,6,1,1,73.27672,0.05654,67.0568,0.04006,1202,71,5,445,445,279,528,56,27,1203,1158,1166,1476,848,75,31,18,16,8,10,1,4,2,3,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,404,285,119,56,0,0,1,58,Grande Ville,0,52,-7,100,100,9192.5,1,10,4,7,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,73.36066,0.03516,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Faible Dynamique Serv et Com,84
84071,0,168,165,134,Bassin Urbain,90.28084,32.98475,248.45549,0.10621,134.66663,0.1615,en croissance démographique,Maubec,93,84,12,12,6,6,1,1,96.38144,0.07437,90.56435,0.0541,1581,35,2,601,600,428,725,89,36,1572,1560,1516,1896,1180,97,54,73,18,27,24,4,1,7,12,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 50 m habts,50,623,526,97,89,1,13,1,78,Grande Ville,0,59,-3,107,107,9192.5,2,17,3,16,2892,7609,3241,14267,130177,Com < 50 m habts en croissance démographique,72.13115,0.10403,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84072,0,303,288,158,Bassin Urbain,90.28084,32.98475,248.45549,0.10621,158.78603,0.19353,en croissance démographique,Mazan,93,84,12,12,6,6,1,1,301.76353,0.23285,286.00854,0.17085,4950,50,1,1898,1894,1282,2165,156,115,4863,4886,4778,5892,3772,324,118,106,59,33,35,1,9,5,20,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,12.5,1771,1328,443,156,2,42,1,49,Grande Ville,0,59,-6,143,143,9192.5,2,37,12,39,2892,7609,3241,14267,130177,Com < 10 m habts en croissance démographique,71.72131,0.10518,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84073,0,147,101,113,Bassin Urbain,90.28084,32.98475,124.22775,0.05311,113.56216,0.13347,en croissance démographique,Ménerbes,93,84,12,12,6,6,1,1,61.63291,0.04756,64.04301,0.03826,1011,-5,0,425,405,295,683,245,33,995,998,978,1176,800,50,29,49,27,18,9,0,2,2,5,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,374,203,171,245,1,18,0,0,Grande Ville,0,43,0,99,99,9192.5,1,10,2,9,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,71.31148,0.03343,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Dynamique Serv et Com,84
84074,0,156,116,124,Bassin Résidentiel,90.28084,32.98475,0,0,124.61688,0.14815,en croissance démographique,Mérindol,93,84,13,38,8,8,0.18069058,4,109.42738,0.08444,109.40053,0.06535,1795,-13,0,726,726,494,931,135,70,1798,1762,1748,2103,1407,111,46,44,29,18,12,2,1,4,5,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,618,471,147,135,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,53,0,107,107,9192.5,0,10,2,10,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.31148,0.05648,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Dynamique Serv et Com,84
84075,0,51,16,104,Bassin Urbain,90.28084,32.98475,0,0,104.51739,0.12146,en croissance démographique,Méthamis,93,84,12,12,6,6,1,1,24.20204,0.01867,24.56238,0.01467,397,-2,0,163,163,90,263,59,41,393,366,410,477,299,21,6,7,6,2,1,0,0,1,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,145,95,50,59,0,0,0,0,Grande Ville,0,34,0,92,92,9192.5,0,1,1,1,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,71.31148,0.01066,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84076,0,86,51,160,Bassin Résidentiel,90.28084,32.98475,0,0,160.79598,0.1962,en croissance démographique,Mirabeau,93,84,46,65,24,24,0.146161582,4,55.29283,0.04267,51.83716,0.03097,907,40,4,344,343,241,447,86,18,907,856,898,1067,687,57,23,17,12,9,6,1,1,1,3,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,330,265,65,86,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,53,-4,98,98,9192.5,0,6,2,6,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.95082,0.01931,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84077,0,55,18,105,Bassin Urbain,90.28084,32.98475,0,0,105.52236,0.12279,en croissance démographique,Modène,93,84,12,12,6,6,1,1,16.76464,0.01294,17.47997,0.01044,275,-2,0,116,116,83,145,20,9,275,270,266,313,223,18,5,9,6,5,3,0,0,2,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,12.5,135,97,38,20,0,0,0,0,Grande Ville,0,57,0,92,92,9192.5,0,1,0,1,2892,7609,3241,14267,130177,Com < 10 m habts en croissance démographique,71.31148,0.02305,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84078,0,188,151,168,Bassin Résidentiel,90.28084,32.98475,248.45549,0.10621,168.83578,0.20688,en croissance démographique,Mondragon,93,84,30,45,16,16,0.124036205,4,204.40669,0.15773,191.52627,0.11441,3353,108,3,1271,1270,809,1473,76,127,3344,3208,3290,3986,2512,241,69,49,34,24,19,0,10,5,4,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,12.5,1267,1081,186,76,1,10,1,88,2.Accroissement par excédent naturel,0,54,-12,127,127,9192.5,2,23,9,24,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.54098,0.07752,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84079,0,48,20,76,Bassin Résidentiel,90.28084,32.98475,0,0,76.37809,0.08409,en croissance démographique,Monieux,93,84,4,5,1,1,0.178008716,4,15.24058,0.01176,14.91825,0.00891,250,-2,0,99,99,64,268,151,18,250,248,246,303,191,19,6,10,3,3,2,0,1,0,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,84,56,28,151,0,0,0,0,5.Déclin par déficit naturel,0,23,0,90,90,9192.5,0,0,0,0,2892,7609,3241,14267,130177,Zone rurale en déclin démographique,71.31148,0.00346,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84080,0,539,475,221,Bassin Urbain,90.28084,32.98475,248.45549,0.10621,222.09945,0.27762,en croissance démographique,Monteux,93,84,12,12,6,6,1,1,582.49505,0.44947,553.63297,0.33072,9555,397,4,3674,3683,2019,3968,61,224,9502,9532,9030,11400,7162,634,183,185,99,94,72,4,21,19,28,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com > 200 m habts,87.5,3786,3148,638,61,2,26,1,51,Grande Ville,0,50,-46,206,206,9192.5,2,54,20,53,2892,7609,3241,14267,130177,Com > 200 m habts en croissance démographique,72.95082,0.29423,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84081,0,423,366,202,Bassin Urbain,90.28084,32.98475,0,0,203.00492,0.25226,en croissance démographique,Morières-lès-Avignon,93,84,12,12,6,6,1,1,399.0594,0.30792,376.27151,0.22477,6546,147,2,2497,2476,1900,2574,23,75,6440,6676,6210,7719,5167,536,143,141,77,72,59,5,10,15,29,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com > 200 m habts,87.5,2690,2322,368,23,0,0,0,0,Grande Ville,0,73,-15,172,172,9192.5,0,52,17,50,2892,7609,3241,14267,130177,Com > 200 m habts en croissance démographique,72.13115,0.23602,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84082,1,132,110,217,Bassin Urbain,90.28084,32.98475,124.22775,0.05311,218.07955,0.27228,en croissance démographique,Mormoiron,93,84,12,12,6,6,1,1,95.22316,0.07348,97.04399,0.05797,1562,10,0,644,644,371,909,185,80,1561,1542,1498,1858,1182,91,50,36,15,21,15,0,4,5,6,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,529,382,147,185,0,0,1,44,Grande Ville,0,40,0,104,104,9192.5,1,9,3,9,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,71.31148,0.0706,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Dynamique Serv et Com,84
84083,0,145,104,147,Bassin Résidentiel,90.28084,32.98475,372.68324,0.15932,147.73131,0.17885,en croissance démographique,Mornas,93,84,30,45,16,16,0.124036205,4,134.42194,0.10372,122.6612,0.07327,2205,88,3,814,817,600,935,69,49,2208,2110,2192,2650,1652,144,39,42,27,16,5,0,1,3,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale > 2 000 habts,0,821,705,116,69,2,32,1,264,2.Accroissement par excédent naturel,0,64,-8,113,113,9192.5,3,14,4,13,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.54098,0.03545,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Dynamique Serv et Com,84
84084,0,88,48,170,Bassin Résidentiel,90.28084,32.98475,0,0,170.84573,0.20955,en croissance démographique,La Motte-d'Aigues,93,84,46,65,24,24,0.146161582,4,61.51099,0.04746,62.08405,0.03709,1009,15,1,412,411,303,541,107,23,1008,996,974,1189,781,57,24,14,16,6,12,1,5,4,2,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,379,297,82,107,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,56,-1,99,99,9192.5,0,12,1,12,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.72131,0.05648,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84085,0,61,24,131,Bassin Résidentiel,90.28084,32.98475,124.22775,0.05311,131.65171,0.1575,en croissance démographique,Murs,93,84,32,34,18,18,0.124036205,4,25.29937,0.01952,28.17892,0.01683,415,8,2,187,182,127,345,151,12,415,398,418,472,344,19,11,8,6,7,6,1,0,3,2,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,154,93,61,151,0,0,1,50,2.Accroissement par excédent naturel,0,36,-1,92,92,9192.5,1,0,0,0,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.13115,0.03717,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84086,0,117,76,114,Bassin Urbain,90.28084,32.98475,0,0,114.56713,0.13481,en croissance démographique,Oppède,93,84,12,12,6,6,1,1,74.61789,0.05758,75.19403,0.04492,1224,11,0,499,499,313,718,158,61,1223,1232,1172,1460,944,62,28,31,18,16,14,4,2,3,5,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,436,317,119,158,1,9,0,0,Grande Ville,0,43,0,101,101,9192.5,0,5,2,5,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,71.31148,0.05101,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Faible Dynamique Serv et Com,84
84087,0,1581,2077,580,Bassin Urbain,90.28084,32.98475,2360.32719,1.00903,582.88542,0.75678,en croissance démographique,Orange,93,84,12,12,6,6,1,1,1706.88425,1.31707,1670.69373,0.99801,27999,1581,5,11087,11063,4626,12698,189,1446,26738,27624,26724,33168,21180,1931,778,829,209,232,174,11,36,49,78,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 50 m habts,50,9988,8838,1150,189,17,749,1,85,Grande Ville,0,36,-170,399,399,9192.5,19,274,94,282,2892,7609,3241,14267,130177,Com < 50 m habts en croissance démographique,73.36066,0.7386,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84088,0,605,591,230,Bassin Urbain,90.28084,32.98475,621.13873,0.26553,231.14422,0.28963,en croissance démographique,Pernes-les-Fontaines,93,84,12,12,6,6,1,1,619.37726,0.47793,583.31879,0.34845,10160,273,2,3871,3870,2516,4267,179,218,10122,10130,9628,12166,7592,629,215,242,108,96,72,11,21,17,23,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com > 200 m habts,87.5,3979,3155,824,179,3,62,2,132,Grande Ville,0,58,-24,212,212,9192.5,5,64,25,61,2892,7609,3241,14267,130177,Com > 200 m habts en croissance démographique,72.13115,0.27636,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84089,1,1097,1430,596,Bassin Résidentiel,90.28084,32.98475,621.13873,0.26553,598.96502,0.77813,en croissance démographique,Pertuis,93,84,46,65,24,24,0.146161582,4,1086.53159,0.83839,1026.79779,0.61337,17823,659,3,6814,6819,3644,7379,150,410,17439,17944,16760,21527,13177,1309,556,552,135,171,148,14,22,44,68,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 50 m habts,37.5,6280,5498,782,150,2,105,1,180,1.Accroissement par excédent naturel et migratoire,0,49,-65,284,284,9192.5,5,197,60,196,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.54098,0.64897,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
